Empresa;Local de Negócios;Divisão;Estado;UF
add 10/2025;8700;85MN;;
add 10/2025;8707;85MN;;
add 10/2025;8703;85MN;;
add 10/2025;8716;85MN;;
add 10/2025;8722;85MN;;
add 10/2025;8719;85MN;;
add 10/2025;8715;85MN;;
add 10/2025;8708;85MN;;
add 10/2025;8721;85MN;;
add 10/2025;8701;85MN;;
add 10/2025;8712;85MN;;
add 10/2025;8705;85MN;;
add 10/2025;8720;85MN;;
add 10/2025;8718;85MN;;
add 10/2025;8728;85MN;;
add 10/2025;8729;85MN;;
add 10/2025;8730;85MN;;
add 10/2025;8636;85MN;;
add 10/2025;8637;85MN;;
add 10/2025;8738;85MN;;
add 10/2025;8744;85MN;;
add 10/2025;8739;85MN;;
add 10/2025;8741;85MN;;
add 10/2025;8742;85MN;;
add 10/2025;8743;85MN;;
add 10/2025;8740;85MN;;
add 10/2025;8745;85MN;;
add 10/2025;8749;85MN;;
add 10/2025;8747;85MN;;
add 10/2025;8746;85MN;;
add 10/2025;8748;85MN;;
add 10/2025;8737;85MN;;
add 10/2025;8731;85MN;;
add 10/2025;8736;85MN;;
add 10/2025;8734;85MN;;
add 10/2025;8735;85MN;;
add 10/2025;8733;85MN;;
add 10/2025;8732;85MN;;
add 10/2025;8750;85MN;;
add 10/2025;8752;85MN;;
add 10/2025;8754;85MN;;
add 10/2025;8751;85MN;;
add 10/2025;8757;85MN;;
add 10/2025;8759;85MN;;
add 10/2025;8755;85MN;;
add 10/2025;8758;85MN;;
add 10/2025;8756;85MN;;
add 10/2025;8753;85MN;;
add 10/2025;8671;85MN;;
add 10/2025;8771;85MN;;
add 10/2025;8770;85MN;;
add 10/2025;8763;85MN;;
add 10/2025;8778;85MN;;
add 10/2025;8773;85MN;;
add 10/2025;8765;85MN;;
add 10/2025;8775;85MN;;
add 10/2025;8760;85MN;;
add 10/2025;8769;85MN;;
add 10/2025;8772;85MN;;
add 10/2025;8777;85MN;;
add 10/2025;8764;85MN;;
add 10/2025;8776;85MN;;
add 10/2025;8767;85MN;;
add 10/2025;8762;85MN;;
add 10/2025;8774;85MN;;
add 10/2025;8766;85MN;;
add 10/2025;8761;85MN;;
add 10/2025;8785;85MN;;
add 10/2025;8786;85MN;;
add 10/2025;8787;85MN;;
add 10/2025;8779;85MN;;
add 10/2025;8781;85MN;;
add 10/2025;8782;85MN;;
add 10/2025;8783;85MN;;
add 10/2025;8784;85MN;;
add 10/2025;8780;85MN;;
add 10/2025;8792;85MN;;
add 10/2025;8791;85MN;;
add 10/2025;8795;85MN;;
add 10/2025;8789;85MN;;
add 10/2025;8793;85MN;;
add 10/2025;8796;85MN;;
add 10/2025;8797;85MN;;
add 10/2025;8794;85MN;;
add 10/2025;8788;85MN;;
add 10/2025;8790;85MN;;
add 10/2025;8798;85MN;;
add 10/2025;8814;85MN;;
add 10/2025;8802;85MN;;
add 10/2025;8813;85MN;;
add 10/2025;8833;85MN;;
add 10/2025;8826;85MN;;
add 10/2025;8827;85MN;;
add 10/2025;8834;85MN;;
add 10/2025;8825;85MN;;
add 10/2025;8831;85MN;;
add 10/2025;8829;85MN;;
add 10/2025;8824;85MN;;
add 10/2025;8830;85MN;;
add 10/2025;8822;85MN;;
add 10/2025;8828;85MN;;
add 10/2025;8823;85MN;;
add 10/2025;8820;85MN;;
add 10/2025;8832;85MN;;
add 10/2025;8846;85MN;;
add 10/2025;8840;85MN;;
add 10/2025;8837;85MN;;
add 10/2025;8838;85MN;;
add 10/2025;8843;85MN;;
add 10/2025;8835;85MN;;
add 10/2025;8845;85MN;;
add 10/2025;8839;85MN;;
add 10/2025;8844;85MN;;
TBRA;1;29SP;São Paulo;SP
TBRA;1308;13RS;Rio Grande do Sul;RS
TBRA;1701;17RJ;Rio de Janeiro;RJ
TBRA;1710;17RJ;Rio de Janeiro;RJ
TBRA;1821;18ES;Espírito Santo;ES
TBRA;2101;21BA;Bahia;BA
TBRA;2201;22SE;Sergipe;SE
TBRA;3003;30PR;Paraná;PR
TBRA;3101;31SC;Santa Catarina;SC
TBRA;3007;31SC;Santa Catarina;SC
TBRA;3406;34AL;Alágoas;AL
TBRA;3506;35PE;Pernambuco;PE
TBRA;3601;36PI;Piauí;PI
TBRA;3701;37CE;Ceará;CE
TBRA;3708;37CE;Ceará;CE
TBRA;3801;38PB;Paraíba;PB
TBRA;3901;39RN;Rio Grande do Norte;RN
TBRA;4007;40DF;Distrito Federal;DF
TBRA;5001;50GO;Goias ;GO
TBRA;5006;50GO;Goias ;GO
TBRA;5101;51TO;Tocantins;TO
TBRA;6001;60PA;Pará;PA
TBRA;6101;61AM;Amazonas;AM
TBRA;6201;62RR;Roraima;RR
TBRA;6301;63AP;Amapá;AP
TBRA;6401;64MA;Maranhão;MA
TBRA;8001;80MT;Mato Grosso;MT
TBRA;8101;81MS;Mato Grosso do Sul;MS
TBRA;8201;82RO;Rondonia;RO
TBRA;8301;83AC;Acre;AC
TBRA;8501;85MN;Minas Gerais;MN
TBRA;9001;29SP;São Paulo;SP
TBRA;4002;40DF;Distrito Federal;DF
TBRA;8202;82RO;Rondonia;RO
TBRA;8221;82RO;Rondonia;RO
TBRA;8203;82RO;Rondonia;RO
TBRA;8327;83AC;Acre;AC
TBRA;8321;83AC;Acre;AC
TBRA;8324;83AC;Acre;AC
TBRA;8306;83AC;Acre;AC
TBRA;8305;83AC;Acre;AC
TBRA;6131;61AM;Amazonas;AM
TBRA;1797;17RJ;Rio de Janeiro;RJ
TBRA;9291;29SP;São Paulo;SP
TBRA;3703;37CE;Ceará;CE
TBRA;8528;85MN;Minas Gerais;MN
TBRA;6225;62RR;Roraima;RR
TBRA;6226;62RR;Roraima;RR
TBRA;6137;61AM;Amazonas;AM
TBRA;6194;61AM;Amazonas;AM
TBRA;6193;61AM;Amazonas;AM
TBRA;6129;61AM;Amazonas;AM
TBRA;6221;62RR;Roraima;RR
TBRA;6122;61AM;Amazonas;AM
TBRA;6136;61AM;Amazonas;AM
TBRA;6141;61AM;Amazonas;AM
TBRA;6133;61AM;Amazonas;AM
TBRA;6134;61AM;Amazonas;AM
TBRA;6143;61AM;Amazonas;AM
TBRA;6130;61AM;Amazonas;AM
TBRA;6140;61AM;Amazonas;AM
TBRA;6138;61AM;Amazonas;AM
TBRA;6135;61AM;Amazonas;AM
TBRA;3071;30PR;Paraná;PR
TBRA;1716;17RJ;Rio de Janeiro;RJ
TBRA;3503;35PE;Pernambuco;PE
TBRA;2152;21BA;Bahia;BA
TBRA;6132;61AM;Amazonas;AM
TBRA;6139;61AM;Amazonas;AM
TBRA;6142;61AM;Amazonas;AM
TBRA;6202;62RR;Roraima;RR
TBRA;1310;13RS;Rio Grande do Sul;RS
TBRA;6023;60PA;Pará;PA
TBRA;6029;60PA;Pará;PA
TBRA;8130;81MS;Mato Grosso do Sul;MS
TBRA;6022;60PA;Pará;PA
TBRA;8035;80MT;Mato Grosso;MT
TBRA;6427;64MA;Maranhão;MA
TBRA;6047;60PA;Pará;PA
TBRA;4044;40DF;Distrito Federal;DF
TBRA;5037;50GO;Goias ;GO
TBRA;6002;60PA;Pará;PA
TBRA;6030;60PA;Pará;PA
TBRA;6024;60PA;Pará;PA
TBRA;6025;60PA;Pará;PA
TBRA;6026;60PA;Pará;PA
TBRA;6034;60PA;Pará;PA
TBRA;6038;60PA;Pará;PA
TBRA;6062;60PA;Pará;PA
TBRA;6035;60PA;Pará;PA
TBRA;6040;60PA;Pará;PA
TBRA;6043;60PA;Pará;PA
TBRA;6037;60PA;Pará;PA
TBRA;6052;60PA;Pará;PA
TBRA;6051;60PA;Pará;PA
TBRA;6057;60PA;Pará;PA
TBRA;6059;60PA;Pará;PA
TBRA;6044;60PA;Pará;PA
TBRA;6045;60PA;Pará;PA
TBRA;6064;60PA;Pará;PA
TBRA;6046;60PA;Pará;PA
TBRA;6039;60PA;Pará;PA
TBRA;6049;60PA;Pará;PA
TBRA;6042;60PA;Pará;PA
TBRA;6041;60PA;Pará;PA
TBRA;6050;60PA;Pará;PA
TBRA;6054;60PA;Pará;PA
TBRA;6058;60PA;Pará;PA
TBRA;6063;60PA;Pará;PA
TBRA;6060;60PA;Pará;PA
TBRA;6056;60PA;Pará;PA
TBRA;6325;63AP;Amapá;AP
TBRA;5106;51TO;Tocantins;TO
TBRA;5103;51TO;Tocantins;TO
TBRA;5104;51TO;Tocantins;TO
TBRA;5105;51TO;Tocantins;TO
TBRA;9144;29SP;São Paulo;SP
TBRA;6424;64MA;Maranhão;MA
TBRA;6422;64MA;Maranhão;MA
TBRA;6429;64MA;Maranhão;MA
TBRA;6425;64MA;Maranhão;MA
TBRA;6421;64MA;Maranhão;MA
TBRA;6430;64MA;Maranhão;MA
TBRA;3810;38PB;Paraíba;PB
TBRA;6423;64MA;Maranhão;MA
TBRA;6428;64MA;Maranhão;MA
TBRA;6432;64MA;Maranhão;MA
TBRA;6449;64MA;Maranhão;MA
TBRA;6431;64MA;Maranhão;MA
TBRA;6446;64MA;Maranhão;MA
TBRA;6454;64MA;Maranhão;MA
TBRA;6448;64MA;Maranhão;MA
TBRA;6436;64MA;Maranhão;MA
TBRA;6438;64MA;Maranhão;MA
TBRA;6455;64MA;Maranhão;MA
TBRA;6435;64MA;Maranhão;MA
TBRA;6433;64MA;Maranhão;MA
TBRA;6445;64MA;Maranhão;MA
TBRA;6442;64MA;Maranhão;MA
TBRA;6434;64MA;Maranhão;MA
TBRA;6441;64MA;Maranhão;MA
TBRA;6456;64MA;Maranhão;MA
TBRA;6453;64MA;Maranhão;MA
TBRA;6443;64MA;Maranhão;MA
TBRA;6439;64MA;Maranhão;MA
TBRA;6452;64MA;Maranhão;MA
TBRA;3717;37CE;Ceará;CE
TBRA;3604;36PI;Piauí;PI
TBRA;2211;22SE;Sergipe;SE
TBRA;3602;36PI;Piauí;PI
TBRA;3605;36PI;Piauí;PI
TBRA;3607;36PI;Piauí;PI
TBRA;3608;36PI;Piauí;PI
TBRA;3609;36PI;Piauí;PI
TBRA;3611;36PI;Piauí;PI
TBRA;3610;36PI;Piauí;PI
TBRA;3705;37CE;Ceará;CE
TBRA;3712;37CE;Ceará;CE
TBRA;3719;37CE;Ceará;CE
TBRA;3730;37CE;Ceará;CE
TBRA;3747;37CE;Ceará;CE
TBRA;3723;37CE;Ceará;CE
TBRA;3745;37CE;Ceará;CE
TBRA;3725;37CE;Ceará;CE
TBRA;3722;37CE;Ceará;CE
TBRA;3739;37CE;Ceará;CE
TBRA;3731;37CE;Ceará;CE
TBRA;3728;37CE;Ceará;CE
TBRA;3748;37CE;Ceará;CE
TBRA;3713;37CE;Ceará;CE
TBRA;3741;37CE;Ceará;CE
TBRA;3746;37CE;Ceará;CE
TBRA;3724;37CE;Ceará;CE
TBRA;3744;37CE;Ceará;CE
TBRA;3732;37CE;Ceará;CE
TBRA;3727;37CE;Ceará;CE
TBRA;3733;37CE;Ceará;CE
TBRA;3738;37CE;Ceará;CE
TBRA;3721;37CE;Ceará;CE
TBRA;3740;37CE;Ceará;CE
TBRA;3742;37CE;Ceará;CE
TBRA;3743;37CE;Ceará;CE
TBRA;3726;37CE;Ceará;CE
TBRA;3156;31SC;Santa Catarina;SC
TBRA;3907;39RN;Rio Grande do Norte;RN
TBRA;9172;29SP;São Paulo;SP
TBRA;3729;37CE;Ceará;CE
TBRA;3501;35PE;Pernambuco;PE
TBRA;3911;39RN;Rio Grande do Norte;RN
TBRA;3912;39RN;Rio Grande do Norte;RN
TBRA;3905;39RN;Rio Grande do Norte;RN
TBRA;3910;39RN;Rio Grande do Norte;RN
TBRA;3902;39RN;Rio Grande do Norte;RN
TBRA;2144;21BA;Bahia;BA
TBRA;3811;38PB;Paraíba;PB
TBRA;3914;39RN;Rio Grande do Norte;RN
TBRA;3918;39RN;Rio Grande do Norte;RN
TBRA;3913;39RN;Rio Grande do Norte;RN
TBRA;3917;39RN;Rio Grande do Norte;RN
TBRA;3916;39RN;Rio Grande do Norte;RN
TBRA;9210;29SP;São Paulo;SP
TBRA;8557;85MN;Minas Gerais;MN
TBRA;3821;38PB;Paraíba;PB
TBRA;3820;38PB;Paraíba;PB
TBRA;3814;38PB;Paraíba;PB
TBRA;3813;38PB;Paraíba;PB
TBRA;3802;38PB;Paraíba;PB
TBRA;3809;38PB;Paraíba;PB
TBRA;3817;38PB;Paraíba;PB
TBRA;3815;38PB;Paraíba;PB
TBRA;3818;38PB;Paraíba;PB
TBRA;3823;38PB;Paraíba;PB
TBRA;3509;35PE;Pernambuco;PE
TBRA;3538;35PE;Pernambuco;PE
TBRA;3530;35PE;Pernambuco;PE
TBRA;3502;35PE;Pernambuco;PE
TBRA;3529;35PE;Pernambuco;PE
TBRA;3055;30PR;Paraná;PR
TBRA;3409;34AL;Alágoas;AL
TBRA;3059;30PR;Paraná;PR
TBRA;3076;30PR;Paraná;PR
TBRA;3153;31SC;Santa Catarina;SC
TBRA;3532;35PE;Pernambuco;PE
TBRA;3533;35PE;Pernambuco;PE
TBRA;1827;18ES;Espírito Santo;ES
TBRA;3526;35PE;Pernambuco;PE
TBRA;3524;35PE;Pernambuco;PE
TBRA;3519;35PE;Pernambuco;PE
TBRA;3547;35PE;Pernambuco;PE
TBRA;3540;35PE;Pernambuco;PE
TBRA;3545;35PE;Pernambuco;PE
TBRA;3716;37CE;Ceará;CE
TBRA;3541;35PE;Pernambuco;PE
TBRA;3543;35PE;Pernambuco;PE
TBRA;3527;35PE;Pernambuco;PE
TBRA;3508;35PE;Pernambuco;PE
TBRA;3510;35PE;Pernambuco;PE
TBRA;3517;35PE;Pernambuco;PE
TBRA;3536;35PE;Pernambuco;PE
TBRA;3539;35PE;Pernambuco;PE
TBRA;3537;35PE;Pernambuco;PE
TBRA;3544;35PE;Pernambuco;PE
TBRA;3546;35PE;Pernambuco;PE
TBRA;3548;35PE;Pernambuco;PE
TBRA;3549;35PE;Pernambuco;PE
TBRA;3552;35PE;Pernambuco;PE
TBRA;3535;35PE;Pernambuco;PE
TBRA;3550;35PE;Pernambuco;PE
TBRA;3551;35PE;Pernambuco;PE
TBRA;3534;35PE;Pernambuco;PE
TBRA;3531;35PE;Pernambuco;PE
TBRA;3542;35PE;Pernambuco;PE
TBRA;3528;35PE;Pernambuco;PE
TBRA;3403;34AL;Alágoas;AL
TBRA;2145;21BA;Bahia;BA
TBRA;2958;30PR;Paraná;PR
TBRA;8222;82RO;Rondonia;RO
TBRA;1796;17RJ;Rio de Janeiro;RJ
TBRA;3408;34AL;Alágoas;AL
TBRA;3402;34AL;Alágoas;AL
TBRA;3414;34AL;Alágoas;AL
TBRA;3415;34AL;Alágoas;AL
TBRA;3419;34AL;Alágoas;AL
TBRA;3413;34AL;Alágoas;AL
TBRA;3420;34AL;Alágoas;AL
TBRA;2208;22SE;Sergipe;SE
TBRA;2217;22SE;Sergipe;SE
TBRA;2228;22SE;Sergipe;SE
TBRA;2214;22SE;Sergipe;SE
TBRA;2203;22SE;Sergipe;SE
TBRA;2221;22SE;Sergipe;SE
TBRA;2216;22SE;Sergipe;SE
TBRA;2218;22SE;Sergipe;SE
TBRA;2220;22SE;Sergipe;SE
TBRA;2238;22SE;Sergipe;SE
TBRA;2227;22SE;Sergipe;SE
TBRA;2237;22SE;Sergipe;SE
TBRA;2235;22SE;Sergipe;SE
TBRA;2225;22SE;Sergipe;SE
TBRA;2215;22SE;Sergipe;SE
TBRA;2222;22SE;Sergipe;SE
TBRA;2229;22SE;Sergipe;SE
TBRA;2223;22SE;Sergipe;SE
TBRA;2233;22SE;Sergipe;SE
TBRA;2232;22SE;Sergipe;SE
TBRA;2226;22SE;Sergipe;SE
TBRA;2234;22SE;Sergipe;SE
TBRA;2239;22SE;Sergipe;SE
TBRA;2236;22SE;Sergipe;SE
TBRA;2224;22SE;Sergipe;SE
TBRA;2106;21BA;Bahia;BA
TBRA;2163;21BA;Bahia;BA
TBRA;2173;21BA;Bahia;BA
TBRA;2177;21BA;Bahia;BA
TBRA;2181;21BA;Bahia;BA
TBRA;2175;21BA;Bahia;BA
TBRA;3714;37CE;Ceará;CE
TBRA;2178;21BA;Bahia;BA
TBRA;2196;21BA;Bahia;BA
TBRA;2131;21BA;Bahia;BA
TBRA;2128;21BA;Bahia;BA
TBRA;2112;21BA;Bahia;BA
TBRA;2194;21BA;Bahia;BA
TBRA;2176;21BA;Bahia;BA
TBRA;2104;21BA;Bahia;BA
TBRA;2118;21BA;Bahia;BA
TBRA;2171;21BA;Bahia;BA
TBRA;2117;21BA;Bahia;BA
TBRA;2172;21BA;Bahia;BA
TBRA;2185;21BA;Bahia;BA
TBRA;2120;21BA;Bahia;BA
TBRA;2198;21BA;Bahia;BA
TBRA;2123;21BA;Bahia;BA
TBRA;2168;21BA;Bahia;BA
TBRA;2183;21BA;Bahia;BA
TBRA;2167;21BA;Bahia;BA
TBRA;2230;22SE;Sergipe;SE
TBRA;2192;21BA;Bahia;BA
TBRA;2137;21BA;Bahia;BA
TBRA;2161;21BA;Bahia;BA
TBRA;2170;21BA;Bahia;BA
TBRA;2231;22SE;Sergipe;SE
TBRA;2159;21BA;Bahia;BA
TBRA;2140;21BA;Bahia;BA
TBRA;2130;21BA;Bahia;BA
TBRA;2119;21BA;Bahia;BA
TBRA;2148;21BA;Bahia;BA
TBRA;2116;21BA;Bahia;BA
TBRA;2127;21BA;Bahia;BA
TBRA;2114;21BA;Bahia;BA
TBRA;2105;21BA;Bahia;BA
TBRA;2111;21BA;Bahia;BA
TBRA;2107;21BA;Bahia;BA
TBRA;2149;21BA;Bahia;BA
TBRA;2219;22SE;Sergipe;SE
TBRA;2102;21BA;Bahia;BA
TBRA;2164;21BA;Bahia;BA
TBRA;2179;21BA;Bahia;BA
TBRA;2186;21BA;Bahia;BA
TBRA;2187;21BA;Bahia;BA
TBRA;2195;21BA;Bahia;BA
TBRA;2126;21BA;Bahia;BA
TBRA;2174;21BA;Bahia;BA
TBRA;2184;21BA;Bahia;BA
TBRA;2156;21BA;Bahia;BA
TBRA;2160;21BA;Bahia;BA
TBRA;2199;21BA;Bahia;BA
TBRA;2180;21BA;Bahia;BA
TBRA;2191;21BA;Bahia;BA
TBRA;2190;21BA;Bahia;BA
TBRA;2189;21BA;Bahia;BA
TBRA;2193;21BA;Bahia;BA
TBRA;2166;21BA;Bahia;BA
TBRA;2169;21BA;Bahia;BA
TBRA;2182;21BA;Bahia;BA
TBRA;2197;21BA;Bahia;BA
TBRA;2121;21BA;Bahia;BA
TBRA;2188;21BA;Bahia;BA
TBRA;2122;21BA;Bahia;BA
TBRA;2103;21BA;Bahia;BA
TBRA;2157;21BA;Bahia;BA
TBRA;2113;21BA;Bahia;BA
TBRA;2158;21BA;Bahia;BA
TBRA;2165;21BA;Bahia;BA
TBRA;8133;81MS;Mato Grosso do Sul;MS
TBRA;8630;85MN;Minas Gerais;MN
TBRA;8651;85MN;Minas Gerais;MN
TBRA;8514;85MN;Minas Gerais;MN
TBRA;8713;85MN;Minas Gerais;MN
TBRA;8812;85MN;Minas Gerais;MN
TBRA;8700;85MN;Minas Gerais;MN
TBRA;8786;85MN;Minas Gerais;MN
TBRA;8803;85MN;Minas Gerais;MN
TBRA;8816;85MN;Minas Gerais;MN
TBRA;8817;85MN;Minas Gerais;MN
TBRA;8508;85MN;Minas Gerais;MN
TBRA;8689;85MN;Minas Gerais;MN
TBRA;8549;85MN;Minas Gerais;MN
TBRA;8588;85MN;Minas Gerais;MN
TBRA;8662;85MN;Minas Gerais;MN
TBRA;8510;85MN;Minas Gerais;MN
TBRA;8741;85MN;Minas Gerais;MN
TBRA;8743;85MN;Minas Gerais;MN
TBRA;8503;85MN;Minas Gerais;MN
TBRA;8805;85MN;Minas Gerais;MN
TBRA;8800;85MN;Minas Gerais;MN
TBRA;8517;85MN;Minas Gerais;MN
TBRA;8524;85MN;Minas Gerais;MN
TBRA;8810;85MN;Minas Gerais;MN
TBRA;8642;85MN;Minas Gerais;MN
TBRA;8736;85MN;Minas Gerais;MN
TBRA;8529;85MN;Minas Gerais;MN
TBRA;8570;85MN;Minas Gerais;MN
TBRA;8572;85MN;Minas Gerais;MN
TBRA;8551;85MN;Minas Gerais;MN
TBRA;8513;85MN;Minas Gerais;MN
TBRA;8511;85MN;Minas Gerais;MN
TBRA;8520;85MN;Minas Gerais;MN
TBRA;8509;85MN;Minas Gerais;MN
TBRA;8719;85MN;Minas Gerais;MN
TBRA;8569;85MN;Minas Gerais;MN
TBRA;8527;85MN;Minas Gerais;MN
TBRA;8678;85MN;Minas Gerais;MN
TBRA;8712;85MN;Minas Gerais;MN
TBRA;8702;85MN;Minas Gerais;MN
TBRA;8550;85MN;Minas Gerais;MN
TBRA;8594;85MN;Minas Gerais;MN
TBRA;8526;85MN;Minas Gerais;MN
TBRA;8818;85MN;Minas Gerais;MN
TBRA;8506;85MN;Minas Gerais;MN
TBRA;8567;85MN;Minas Gerais;MN
TBRA;8505;85MN;Minas Gerais;MN
TBRA;8504;85MN;Minas Gerais;MN
TBRA;8507;85MN;Minas Gerais;MN
TBRA;8515;85MN;Minas Gerais;MN
TBRA;8853;85MN;Minas Gerais;MN
TBRA;8621;85MN;Minas Gerais;MN
TBRA;8799;85MN;Minas Gerais;MN
TBRA;8696;85MN;Minas Gerais;MN
TBRA;8649;85MN;Minas Gerais;MN
TBRA;8670;85MN;Minas Gerais;MN
TBRA;8676;85MN;Minas Gerais;MN
TBRA;8681;85MN;Minas Gerais;MN
TBRA;8714;85MN;Minas Gerais;MN
TBRA;8593;85MN;Minas Gerais;MN
TBRA;8706;85MN;Minas Gerais;MN
TBRA;8788;85MN;Minas Gerais;MN
TBRA;8807;85MN;Minas Gerais;MN
TBRA;8822;85MN;Minas Gerais;MN
TBRA;8795;85MN;Minas Gerais;MN
TBRA;8759;85MN;Minas Gerais;MN
TBRA;8705;85MN;Minas Gerais;MN
TBRA;8783;85MN;Minas Gerais;MN
TBRA;8775;85MN;Minas Gerais;MN
TBRA;8732;85MN;Minas Gerais;MN
TBRA;8851;85MN;Minas Gerais;MN
TBRA;8793;85MN;Minas Gerais;MN
TBRA;8703;85MN;Minas Gerais;MN
TBRA;8765;85MN;Minas Gerais;MN
TBRA;8774;85MN;Minas Gerais;MN
TBRA;8711;85MN;Minas Gerais;MN
TBRA;8708;85MN;Minas Gerais;MN
TBRA;8626;85MN;Minas Gerais;MN
TBRA;8751;85MN;Minas Gerais;MN
TBRA;8640;85MN;Minas Gerais;MN
TBRA;8658;85MN;Minas Gerais;MN
TBRA;8622;85MN;Minas Gerais;MN
TBRA;8636;85MN;Minas Gerais;MN
TBRA;8637;85MN;Minas Gerais;MN
TBRA;8639;85MN;Minas Gerais;MN
TBRA;8601;85MN;Minas Gerais;MN
TBRA;8619;85MN;Minas Gerais;MN
TBRA;8682;85MN;Minas Gerais;MN
TBRA;8547;85MN;Minas Gerais;MN
TBRA;8709;85MN;Minas Gerais;MN
TBRA;8695;85MN;Minas Gerais;MN
TBRA;8632;85MN;Minas Gerais;MN
TBRA;8722;85MN;Minas Gerais;MN
TBRA;8760;85MN;Minas Gerais;MN
TBRA;8802;85MN;Minas Gerais;MN
TBRA;8752;85MN;Minas Gerais;MN
TBRA;8815;85MN;Minas Gerais;MN
TBRA;8782;85MN;Minas Gerais;MN
TBRA;8647;85MN;Minas Gerais;MN
TBRA;8675;85MN;Minas Gerais;MN
TBRA;8791;85MN;Minas Gerais;MN
TBRA;8809;85MN;Minas Gerais;MN
TBRA;8813;85MN;Minas Gerais;MN
TBRA;8832;85MN;Minas Gerais;MN
TBRA;8725;85MN;Minas Gerais;MN
TBRA;8764;85MN;Minas Gerais;MN
TBRA;8620;85MN;Minas Gerais;MN
TBRA;8820;85MN;Minas Gerais;MN
TBRA;8701;85MN;Minas Gerais;MN
TBRA;8858;85MN;Minas Gerais;MN
TBRA;8541;85MN;Minas Gerais;MN
TBRA;8532;85MN;Minas Gerais;MN
TBRA;8790;85MN;Minas Gerais;MN
TBRA;8850;85MN;Minas Gerais;MN
TBRA;8801;85MN;Minas Gerais;MN
TBRA;8784;85MN;Minas Gerais;MN
TBRA;8766;85MN;Minas Gerais;MN
TBRA;8806;85MN;Minas Gerais;MN
TBRA;8686;85MN;Minas Gerais;MN
TBRA;8734;85MN;Minas Gerais;MN
TBRA;8755;85MN;Minas Gerais;MN
TBRA;8523;85MN;Minas Gerais;MN
TBRA;8824;85MN;Minas Gerais;MN
TBRA;8821;85MN;Minas Gerais;MN
TBRA;8745;85MN;Minas Gerais;MN
TBRA;8597;85MN;Minas Gerais;MN
TBRA;8687;85MN;Minas Gerais;MN
TBRA;8599;85MN;Minas Gerais;MN
TBRA;8797;85MN;Minas Gerais;MN
TBRA;8631;85MN;Minas Gerais;MN
TBRA;8530;85MN;Minas Gerais;MN
TBRA;8600;85MN;Minas Gerais;MN
TBRA;8652;85MN;Minas Gerais;MN
TBRA;8614;85MN;Minas Gerais;MN
TBRA;8680;85MN;Minas Gerais;MN
TBRA;8617;85MN;Minas Gerais;MN
TBRA;8512;85MN;Minas Gerais;MN
TBRA;8616;85MN;Minas Gerais;MN
TBRA;8628;85MN;Minas Gerais;MN
TBRA;8634;85MN;Minas Gerais;MN
TBRA;8613;85MN;Minas Gerais;MN
TBRA;8596;85MN;Minas Gerais;MN
TBRA;8666;85MN;Minas Gerais;MN
TBRA;8661;85MN;Minas Gerais;MN
TBRA;8811;85MN;Minas Gerais;MN
TBRA;8723;85MN;Minas Gerais;MN
TBRA;8836;85MN;Minas Gerais;MN
TBRA;8738;85MN;Minas Gerais;MN
TBRA;8646;85MN;Minas Gerais;MN
TBRA;8648;85MN;Minas Gerais;MN
TBRA;8641;85MN;Minas Gerais;MN
TBRA;8644;85MN;Minas Gerais;MN
TBRA;8771;85MN;Minas Gerais;MN
TBRA;8643;85MN;Minas Gerais;MN
TBRA;8674;85MN;Minas Gerais;MN
TBRA;8740;85MN;Minas Gerais;MN
TBRA;8704;85MN;Minas Gerais;MN
TBRA;8624;85MN;Minas Gerais;MN
TBRA;8548;85MN;Minas Gerais;MN
TBRA;8699;85MN;Minas Gerais;MN
TBRA;8814;85MN;Minas Gerais;MN
TBRA;8804;85MN;Minas Gerais;MN
TBRA;8663;85MN;Minas Gerais;MN
TBRA;8669;85MN;Minas Gerais;MN
TBRA;8645;85MN;Minas Gerais;MN
TBRA;8854;85MN;Minas Gerais;MN
TBRA;8841;85MN;Minas Gerais;MN
TBRA;8633;85MN;Minas Gerais;MN
TBRA;8664;85MN;Minas Gerais;MN
TBRA;8808;85MN;Minas Gerais;MN
TBRA;8692;85MN;Minas Gerais;MN
TBRA;8825;85MN;Minas Gerais;MN
TBRA;8668;85MN;Minas Gerais;MN
TBRA;8685;85MN;Minas Gerais;MN
TBRA;8546;85MN;Minas Gerais;MN
TBRA;8623;85MN;Minas Gerais;MN
TBRA;8792;85MN;Minas Gerais;MN
TBRA;8789;85MN;Minas Gerais;MN
TBRA;8654;85MN;Minas Gerais;MN
TBRA;8543;85MN;Minas Gerais;MN
TBRA;8830;85MN;Minas Gerais;MN
TBRA;8660;85MN;Minas Gerais;MN
TBRA;8826;85MN;Minas Gerais;MN
TBRA;8758;85MN;Minas Gerais;MN
TBRA;8847;85MN;Minas Gerais;MN
TBRA;8756;85MN;Minas Gerais;MN
TBRA;8859;85MN;Minas Gerais;MN
TBRA;8828;85MN;Minas Gerais;MN
TBRA;8798;85MN;Minas Gerais;MN
TBRA;8831;85MN;Minas Gerais;MN
TBRA;8710;85MN;Minas Gerais;MN
TBRA;8781;85MN;Minas Gerais;MN
TBRA;8827;85MN;Minas Gerais;MN
TBRA;8834;85MN;Minas Gerais;MN
TBRA;8835;85MN;Minas Gerais;MN
TBRA;8733;85MN;Minas Gerais;MN
TBRA;8754;85MN;Minas Gerais;MN
